NUTS_ID,CROP_NAME,VARIABLE,AVG_VALUE,YEAR_MIN,YEAR_MAX,YEAR_COUNT,UNIT,SOURCE,LATITUDE,LONGITUDE
PL52,Total wheat,Area,151184.9411764706,2006,2022,17,ha,NSI,50.65480089500005,17.91452872600007
PL61,Total wheat,Area,202624.88235294117,2006,2022,17,ha,NSI,53.080000021000046,18.507668513000056
PL62,Total wheat,Area,148579.0588235294,2006,2022,17,ha,NSI,53.86107181500006,20.830097
PL63,Total wheat,Area,148252.70588235295,2006,2022,17,ha,NSI,54.28861445300004,18.065506301000028
PL71,Total wheat,Area,105226.70588235294,2006,2022,17,ha,NSI,51.60871221200006,19.407898413000055
PL72,Total wheat,Area,78721.64705882352,2006,2022,17,ha,NSI,50.76666327500004,20.786544451000054
PL81,Total wheat,Area,300584.29411764705,2006,2022,17,ha,NSI,51.22947975000005,22.887975382000036
PL82,Total wheat,Area,104248.58823529411,2006,2022,17,ha,NSI,49.96377589000008,22.155411352000044
PL84,Total wheat,Area,48477.529411764706,2006,2022,17,ha,NSI,53.266901723000046,22.944621992000066
PL91,Total wheat,Area,18401.436999999998,2006,2015,10,ha,NSI,52.23281745400004,21.13865266700003
PL92,Total wheat,Area,143726.86176470589,2006,2022,17,ha,NSI,51.528517650000026,21.208796750000033
PT11,Total wheat,Area,4817.941176470588,2006,2022,17,ha,NSI,41.453145171000074,-7.693277694999949
PT15,Total wheat,Area,764.5294117647059,2006,2022,17,ha,NSI,37.202560009000024,-8.129923711999936
PT16,Total wheat,Area,3475.0,2006,2022,17,ha,NSI,40.14250407000003,-7.994613862999927
PT17,Total wheat,Area,685.9411764705883,2006,2022,17,ha,NSI,38.62208515200007,-8.887815933999946
PT18,Total wheat,Area,38943.0,2006,2022,17,ha,NSI,38.47925576100005,-8.001672823999968
PT20,Total wheat,Area,0.0,2006,2022,17,ha,NSI,37.78463074200005,-25.365939888999947
PT30,Total wheat,Area,30.647058823529413,2006,2022,17,ha,NSI,32.73261324200007,-16.950252641999953
RO111,Total wheat,Area,72795.06666666667,2006,2022,15,ha,NSI,46.94605171000006,22.20646360300003
RO112,Total wheat,Area,3675.375,2008,2018,8,ha,NSI,47.23605506300004,24.527114546000064
RO113,Total wheat,Area,10599.454545454546,2012,2022,11,ha,NSI,46.81129479200007,23.54581368500004
RO114,Total wheat,Area,3494.3333333333335,2006,2020,9,ha,NSI,47.66994444000005,23.997758904000023
RO115,Total wheat,Area,38473.666666666664,2007,2022,15,ha,NSI,47.70427779600004,22.873344454000062
RO121,Total wheat,Area,16375.5,2007,2020,6,ha,NSI,46.170306520000054,23.48497261800003
RO122,Total wheat,Area,11773.0,2006,2022,2,ha,NSI,45.75904078800005,25.320004201000074
RO123,Total wheat,Area,22859.125,2006,2022,8,ha,NSI,45.930903158000035,26.02924592900007
RO124,Total wheat,Area,10964.0,2006,2022,12,ha,NSI,46.55144067800006,25.557574228000078
RO125,Total wheat,Area,26557.18181818182,2006,2022,11,ha,NSI,46.606563135000044,24.694929552000076
RO126,Total wheat,Area,6437.214285714285,2008,2022,14,ha,NSI,45.85176704200006,24.259897357000057
RO211,Total wheat,Area,16935.0,2010,2022,9,ha,NSI,46.417329453000036,26.78204711500007
RO212,Total wheat,Area,28330.2,2009,2022,10,ha,NSI,47.844824104000054,26.75426771700006
RO213,Total wheat,Area,36319.142857142855,2006,2022,14,ha,NSI,47.204057153000065,27.285622378000028
RO214,Total wheat,Area,21971.083333333332,2008,2020,12,ha,NSI,46.975906132000034,26.367778704000045
RO215,Total wheat,Area,18570.0,2010,2010,1,ha,NSI,47.61534658800008,25.823836250000056
RO221,Total wheat,Area,72202.08333333333,2008,2021,12,ha,NSI,45.08859220200003,27.679429491000064
RO222,Total wheat,Area,68509.23076923077,2007,2020,13,ha,NSI,45.25097694700003,26.750232405000077
RO223,Total wheat,Area,167075.11764705883,2006,2022,17,ha,NSI,44.26280062500007,28.262086082000053
RO224,Total wheat,Area,56071.933333333334,2006,2022,15,ha,NSI,45.78731943100007,27.777577713000028
RO225,Total wheat,Area,78128.58823529411,2006,2022,17,ha,NSI,44.98776073700003,28.855078500000047
RO226,Total wheat,Area,26186.5,2006,2022,8,ha,NSI,45.78233887700003,26.975343015000078
RO311,Total wheat,Area,45480.42857142857,2006,2020,7,ha,NSI,45.02669957900008,24.877163216000042
RO312,Total wheat,Area,130749.88235294117,2006,2022,17,ha,NSI,44.292389109000055,26.955690485000048
RO313,Total wheat,Area,33381.2,2016,2020,5,ha,NSI,44.862063711000076,25.500602941000068
RO314,Total wheat,Area,85084.71428571429,2008,2016,7,ha,NSI,44.129240657000025,25.882612875000063
RO315,Total wheat,Area,100569.92307692308,2006,2022,13,ha,NSI,44.63271049700006,27.215120270000057
RO316,Total wheat,Area,36853.0,2009,2020,7,ha,NSI,45.11465472800006,26.017546985000024
RO317,Total wheat,Area,164632.4,2006,2022,15,ha,NSI,44.016724098000054,25.191096214000027
RO321,Total wheat,Area,19.0,2010,2010,1,ha,NSI,44.44185691000007,26.089473345000044
RO322,Total wheat,Area,18221.85714285714,2006,2021,7,ha,NSI,44.54614662800003,26.15984478000007
RO411,Total wheat,Area,188767.93333333332,2006,2021,15,ha,NSI,44.138623248000044,23.631585528000073
RO412,Total wheat,Area,11609.0,2021,2021,1,ha,NSI,45.00909608000006,23.329706114000032
RO413,Total wheat,Area,45943.625,2009,2022,8,ha,NSI,44.590247444000056,22.81396191600004
RO414,Total wheat,Area,138034.92307692306,2006,2022,13,ha,NSI,44.24582915700006,24.439211389000036
RO415,Total wheat,Area,9907.538461538461,2008,2022,13,ha,NSI,45.10113957000004,24.10902657300005
RO421,Total wheat,Area,76177.2,2011,2022,10,ha,NSI,46.262233467000044,21.754042394000066
RO422,Total wheat,Area,15626.42857142857,2009,2021,7,ha,NSI,45.145847951000064,22.02798516100006
RO423,Total wheat,Area,8316.857142857143,2016,2022,7,ha,NSI,45.73615615600005,22.93850683200003
RO424,Total wheat,Area,129342.58823529411,2006,2022,17,ha,NSI,45.74691452500008,21.355155038000078
SE110,Total wheat,Area,14719.114,2006,2020,15,ha,Mixed,59.35147587300003,17.743536409000058
SE121,Total wheat,Area,39364.458,2006,2020,15,ha,Mixed,60.04121948200003,17.54593829500004
SE122,Total wheat,Area,28519.301333333333,2006,2020,15,ha,Mixed,59.06906809900005,16.70338323800007
SE123,Total wheat,Area,54342.068,2006,2020,15,ha,Mixed,58.364154072000076,15.65171265600003
SE124,Total wheat,Area,18424.192666666666,2006,2020,15,ha,Mixed,59.36326488000003,14.971570825000072
SE125,Total wheat,Area,21417.152000000002,2006,2020,15,ha,Mixed,59.74543230100005,16.171915186000035
SE211,Total wheat,Area,1826.0790909090908,2006,2020,11,ha,Mixed,57.53649205500005,14.411613929000055
SE212,Total wheat,Area,890.065,2008,2019,8,ha,Mixed,56.77392409200007,14.561384091000036
SE213,Total wheat,Area,12854.151333333333,2006,2020,15,ha,Mixed,57.23582389300003,16.05681244300007
SE214,Total wheat,Area,12208.916,2006,2020,15,ha,Mixed,57.50664936000004,18.51152462300007
SE221,Total wheat,Area,3632.088,2006,2020,15,ha,Mixed,56.28972294600004,15.213135990000069
SE224,Total wheat,Area,102162.05466666668,2006,2020,15,ha,Mixed,55.96178055100006,13.627939835000063
SE231,Total wheat,Area,12917.640666666666,2006,2020,15,ha,Mixed,56.939600591000044,12.87334766600003
SE232,Total wheat,Area,69117.60266666667,2006,2020,15,ha,Mixed,57.988551931000075,12.993299528000023
SE311,Total wheat,Area,5373.38,2006,2020,15,ha,Mixed,59.78606916500007,13.169136815000059
SE312,Total wheat,Area,3587.1,2006,2020,15,ha,Mixed,60.96634255300006,14.352211770000054
SE313,Total wheat,Area,1922.8646153846153,2007,2020,13,ha,Mixed,61.44091656100005,16.32562871500005
SI03,Total wheat,Area,28557.85714285714,2007,2020,14,ha,Eurostat,46.172412706000046,15.275381332000052
SI04,Total wheat,Area,2522.8571428571427,2007,2020,14,ha,Eurostat,46.15317471000003,14.222757
SK010,Total wheat,Area,17485.0775,2007,2022,16,ha,NSI,48.29976134800006,17.16073797100006
SK021,Total wheat,Area,68960.48625,2007,2022,16,ha,NSI,48.31708998100004,17.56918033000005
SK022,Total wheat,Area,24059.536666666667,2007,2022,15,ha,NSI,48.862158753000074,18.232205573000044
SK023,Total wheat,Area,120214.1525,2007,2022,16,ha,NSI,48.12481129300005,18.320785901000022
SK031,Total wheat,Area,10865.717857142856,2007,2022,14,ha,NSI,49.17720794000007,19.168347423000057
SK032,Total wheat,Area,39934.67928571429,2007,2022,14,ha,NSI,48.50229420100004,19.512763027000062
SK041,Total wheat,Area,27674.999333333333,2007,2022,15,ha,NSI,49.18423259300005,21.225384750000046
SK042,Total wheat,Area,58920.125,2007,2022,16,ha,NSI,48.77887078800006,20.796292249000032
