NUTS_ID,CROP_NAME,VARIABLE,AVG_VALUE,YEAR_MIN,YEAR_MAX,YEAR_COUNT,UNIT,SOURCE
FRK22,Total wheat,Production,13010.477777777778,2006,2023,18,t,NSI
FRK22,Total wheat,Yield,3.6816666666666666,2006,2023,18,t/ha,NSI
FRK23,Total wheat,Area,28491.88888888889,2006,2023,18,ha,NSI
FRK23,Total wheat,Production,154826.00555555557,2006,2023,18,t,NSI
FRK23,Total wheat,Yield,5.428888888888888,2006,2023,18,t/ha,NSI
FRK24,Total wheat,Area,28852.61111111111,2006,2023,18,ha,NSI
FRK24,Total wheat,Production,172027.16666666666,2006,2023,18,t,NSI
FRK24,Total wheat,Yield,5.957222222222223,2006,2023,18,t/ha,NSI
FRK25,Total wheat,Area,10211.944444444445,2006,2023,18,ha,NSI
FRK25,Total wheat,Production,55111.555555555555,2006,2023,18,t,NSI
FRK25,Total wheat,Yield,5.386111111111111,2006,2023,18,t/ha,NSI
FRK26,Total wheat,Area,10193.888888888889,2006,2023,18,ha,NSI
FRK26,Total wheat,Production,60624.15555555556,2006,2023,18,t,NSI
FRK26,Total wheat,Yield,5.945,2006,2023,18,t/ha,NSI
FRK27,Total wheat,Area,1031.9444444444443,2006,2023,18,ha,NSI
FRK27,Total wheat,Production,6177.6882352941175,2006,2023,17,t,NSI
FRK27,Total wheat,Yield,6.009411764705882,2006,2023,17,t/ha,NSI
FRK28,Total wheat,Area,4037.222222222222,2006,2023,18,ha,NSI
FRK28,Total wheat,Production,25038.852941176472,2006,2023,17,t,NSI
FRK28,Total wheat,Yield,6.222352941176471,2006,2023,17,t/ha,NSI
FRL01,Total wheat,Area,13701.666666666666,2006,2023,18,ha,NSI
FRL01,Total wheat,Production,48855.65555555555,2006,2023,18,t,NSI
FRL01,Total wheat,Yield,3.606666666666667,2006,2023,18,t/ha,NSI
FRL02,Total wheat,Area,2990.722222222222,2006,2023,18,ha,NSI
FRL02,Total wheat,Production,11635.555555555555,2006,2023,18,t,NSI
FRL02,Total wheat,Yield,3.8833333333333337,2006,2023,18,t/ha,NSI
FRL03,Total wheat,Area,13.833333333333334,2006,2023,18,ha,NSI
FRL03,Total wheat,Production,45.71666666666667,2006,2023,18,t,NSI
FRL03,Total wheat,Yield,3.4705555555555554,2006,2023,18,t/ha,NSI
FRL04,Total wheat,Area,16478.055555555555,2006,2023,18,ha,NSI
FRL04,Total wheat,Production,56128.02777777778,2006,2023,18,t,NSI
FRL04,Total wheat,Yield,3.4155555555555557,2006,2023,18,t/ha,NSI
FRL05,Total wheat,Area,3347.722222222222,2006,2023,18,ha,NSI
FRL05,Total wheat,Production,11200.133333333333,2006,2023,18,t,NSI
FRL05,Total wheat,Yield,3.395555555555555,2006,2023,18,t/ha,NSI
FRL06,Total wheat,Area,11641.222222222223,2006,2023,18,ha,NSI
FRL06,Total wheat,Production,44329.36666666667,2006,2023,18,t,NSI
FRL06,Total wheat,Yield,3.7399999999999998,2006,2023,18,t/ha,NSI
FRM01,Total wheat,Area,1.0,2006,2023,18,ha,NSI
FRM01,Total wheat,Production,4.305555555555555,2006,2023,18,t,NSI
FRM01,Total wheat,Yield,1.6944444444444444,2006,2023,18,t/ha,NSI
FRM02,Total wheat,Area,95.5,2006,2023,18,ha,NSI
FRM02,Total wheat,Production,359.5,2006,2023,18,t,NSI
FRM02,Total wheat,Yield,3.7216666666666662,2006,2023,18,t/ha,NSI
HR03,Total wheat,Area,2222.866666666667,2008,2022,15,ha,NSI
HR03,Total wheat,Production,7963.533333333334,2008,2022,15,t,NSI
HR03,Total wheat,Yield,3.6273333333333335,2008,2022,15,t/ha,NSI
HR04,Total wheat,Area,154559.6,2008,2022,15,ha,NSI
HR04,Total wheat,Production,831638.3333333334,2008,2022,15,t,NSI
HR04,Total wheat,Yield,5.4193333333333324,2008,2022,15,t/ha,NSI
HU110,Total wheat,Area,7838.928571428572,2006,2019,14,ha,NSI
HU110,Total wheat,Production,30612.928571428572,2006,2019,14,t,NSI
HU110,Total wheat,Yield,3.950714285714286,2006,2019,14,t/ha,NSI
HU120,Total wheat,Area,54202.35294117647,2006,2022,17,ha,NSI
HU120,Total wheat,Production,228673.82352941178,2006,2022,17,t,NSI
HU120,Total wheat,Yield,4.232352941176471,2006,2022,17,t/ha,NSI
HU211,Total wheat,Area,65781.64705882352,2006,2022,17,ha,NSI
HU211,Total wheat,Production,338684.82352941175,2006,2022,17,t,NSI
HU211,Total wheat,Yield,5.16235294117647,2006,2022,17,t/ha,NSI
HU212,Total wheat,Area,26720.941176470587,2006,2022,17,ha,NSI
HU212,Total wheat,Production,125324.23529411765,2006,2022,17,t,NSI
HU212,Total wheat,Yield,4.750588235294118,2006,2022,17,t/ha,NSI
HU213,Total wheat,Area,31774.352941176472,2006,2022,17,ha,NSI
HU213,Total wheat,Production,135613.29411764705,2006,2022,17,t,NSI
HU213,Total wheat,Yield,4.2829411764705885,2006,2022,17,t/ha,NSI
HU221,Total wheat,Area,62817.529411764706,2006,2022,17,ha,NSI
HU221,Total wheat,Production,297646.4117647059,2006,2022,17,t,NSI
HU221,Total wheat,Yield,4.76235294117647,2006,2022,17,t/ha,NSI
HU222,Total wheat,Area,40894.94117647059,2006,2022,17,ha,NSI
HU222,Total wheat,Production,209254.29411764705,2006,2022,17,t,NSI
HU222,Total wheat,Yield,5.084117647058824,2006,2022,17,t/ha,NSI
HU223,Total wheat,Area,26608.9375,2006,2022,16,ha,NSI
HU223,Total wheat,Production,135808.875,2006,2022,16,t,NSI
HU223,Total wheat,Yield,5.07625,2006,2022,16,t/ha,NSI
HU231,Total wheat,Area,52456.529411764706,2006,2022,17,ha,NSI
HU231,Total wheat,Production,295254.76470588235,2006,2022,17,t,NSI
HU231,Total wheat,Yield,5.615882352941177,2006,2022,17,t/ha,NSI
HU232,Total wheat,Area,53179.05882352941,2006,2022,17,ha,NSI
HU232,Total wheat,Production,278176.9411764706,2006,2022,17,t,NSI
HU232,Total wheat,Yield,5.2176470588235295,2006,2022,17,t/ha,NSI
HU233,Total wheat,Area,48513.294117647056,2006,2022,17,ha,NSI
HU233,Total wheat,Production,267225.8823529412,2006,2022,17,t,NSI
HU233,Total wheat,Yield,5.499411764705882,2006,2022,17,t/ha,NSI
HU311,Total wheat,Area,64554.0,2006,2022,17,ha,NSI
HU311,Total wheat,Production,296693.4705882353,2006,2022,17,t,NSI
HU311,Total wheat,Yield,4.618235294117647,2006,2022,17,t/ha,NSI
HU312,Total wheat,Area,47646.17647058824,2006,2022,17,ha,NSI
HU312,Total wheat,Production,198495.41176470587,2006,2022,17,t,NSI
HU312,Total wheat,Yield,4.219411764705883,2006,2022,17,t/ha,NSI
HU313,Total wheat,Area,16669.0,2006,2022,17,ha,NSI
HU313,Total wheat,Production,66560.64705882352,2006,2022,17,t,NSI
HU313,Total wheat,Yield,4.0317647058823525,2006,2022,17,t/ha,NSI
HU321,Total wheat,Area,64294.41176470588,2006,2022,17,ha,NSI
HU321,Total wheat,Production,303392.5294117647,2006,2022,17,t,NSI
HU321,Total wheat,Yield,4.7964705882352945,2006,2022,17,t/ha,NSI
HU322,Total wheat,Area,105350.64705882352,2006,2022,17,ha,NSI
HU322,Total wheat,Production,424354.4117647059,2006,2022,17,t,NSI
HU322,Total wheat,Yield,4.081764705882353,2006,2022,17,t/ha,NSI
HU323,Total wheat,Area,28481.0,2006,2022,17,ha,NSI
HU323,Total wheat,Production,121281.29411764706,2006,2022,17,t,NSI
HU323,Total wheat,Yield,4.378823529411765,2006,2022,17,t/ha,NSI
HU331,Total wheat,Area,70217.11764705883,2006,2022,17,ha,NSI
HU331,Total wheat,Production,330765.8823529412,2006,2022,17,t,NSI
HU331,Total wheat,Yield,4.76,2006,2022,17,t/ha,NSI
HU332,Total wheat,Area,101209.05882352941,2006,2022,17,ha,NSI
HU332,Total wheat,Production,458954.9411764706,2006,2022,17,t,NSI
HU332,Total wheat,Yield,4.584705882352941,2006,2022,17,t/ha,NSI
HU333,Total wheat,Area,63099.94117647059,2006,2022,17,ha,NSI
HU333,Total wheat,Production,274602.1176470588,2006,2022,17,t,NSI
HU333,Total wheat,Yield,4.3870588235294115,2006,2022,17,t/ha,NSI
IE04,Total wheat,Area,973.2777777777778,2006,2023,18,ha,Eurostat
IE04,Total wheat,Production,7692.071428571428,2010,2023,14,t,Eurostat
IE04,Total wheat,Yield,9.349285714285713,2010,2023,14,t/ha,Eurostat
IE05,Total wheat,Area,24544.61111111111,2006,2023,18,ha,Eurostat
IE05,Total wheat,Production,208297.92857142858,2010,2023,14,t,Eurostat
IE05,Total wheat,Yield,9.829285714285716,2010,2023,14,t/ha,Eurostat
IE06,Total wheat,Area,35680.0,2006,2023,18,ha,Eurostat
IE06,Total wheat,Production,356803.5714285714,2010,2023,14,t,Eurostat
IE06,Total wheat,Yield,9.709285714285715,2010,2023,14,t/ha,Eurostat
ITC11,Total wheat,Area,19034.176470588234,2006,2022,17,ha,NSI
ITC11,Total wheat,Production,107544.85882352942,2006,2022,17,t,NSI
ITC11,Total wheat,Yield,5.668235294117647,2006,2022,17,t/ha,NSI
ITC12,Total wheat,Area,1582.5625,2007,2022,16,ha,NSI
ITC12,Total wheat,Production,8334.66875,2007,2022,16,t,NSI
ITC12,Total wheat,Yield,5.285,2007,2022,16,t/ha,NSI
ITC13,Total wheat,Area,277.6,2008,2019,10,ha,NSI
ITC13,Total wheat,Production,1277.48,2008,2019,10,t,NSI
ITC13,Total wheat,Yield,4.589,2008,2019,10,t/ha,NSI
ITC15,Total wheat,Area,1700.0,2007,2022,15,ha,NSI
ITC15,Total wheat,Production,8557.573333333334,2007,2022,15,t,NSI
ITC15,Total wheat,Yield,5.1113333333333335,2007,2022,15,t/ha,NSI
ITC16,Total wheat,Area,19099.75,2007,2022,16,ha,NSI
ITC16,Total wheat,Production,99327.99375,2007,2022,16,t,NSI
ITC16,Total wheat,Yield,5.315625,2007,2022,16,t/ha,NSI
ITC17,Total wheat,Area,9052.823529411764,2006,2022,17,ha,NSI
ITC17,Total wheat,Production,42969.05294117647,2006,2022,17,t,NSI
ITC17,Total wheat,Yield,4.7435294117647056,2006,2022,17,t/ha,NSI
ITC18,Total wheat,Area,35073.705882352944,2006,2022,17,ha,NSI
ITC18,Total wheat,Production,173342.9588235294,2006,2022,17,t,NSI
ITC18,Total wheat,Yield,4.919411764705883,2006,2022,17,t/ha,NSI
ITC20,Total wheat,Area,8.333333333333334,2007,2012,3,ha,NSI
ITC20,Total wheat,Production,24.333333333333332,2007,2012,3,t,NSI
ITC20,Total wheat,Yield,2.9133333333333336,2007,2012,3,t/ha,NSI
ITC34,Total wheat,Area,80.0,2010,2010,1,ha,NSI
ITC34,Total wheat,Production,288.0,2010,2010,1,t,NSI
ITC34,Total wheat,Yield,3.6,2010,2010,1,t/ha,NSI
ITC41,Total wheat,Area,411.0,2015,2015,1,ha,NSI
ITC41,Total wheat,Production,1955.3,2015,2015,1,t,NSI
ITC41,Total wheat,Yield,4.76,2015,2015,1,t/ha,NSI
ITC42,Total wheat,Area,493.4,2018,2022,5,ha,NSI
ITC42,Total wheat,Production,2540.0,2018,2022,5,t,NSI
ITC42,Total wheat,Yield,5.151999999999999,2018,2022,5,t/ha,NSI
ITC44,Total wheat,Area,5.0,2015,2022,8,ha,NSI
ITC44,Total wheat,Production,20.05,2015,2022,8,t,NSI
ITC44,Total wheat,Yield,3.97,2015,2022,8,t/ha,NSI
ITC46,Total wheat,Area,4136.5625,2007,2022,16,ha,NSI
ITC46,Total wheat,Production,22840.11875,2007,2022,16,t,NSI
ITC46,Total wheat,Yield,5.529375,2007,2022,16,t/ha,NSI
ITC47,Total wheat,Area,7015.529411764706,2006,2022,17,ha,NSI
ITC47,Total wheat,Production,40227.17647058824,2006,2022,17,t,NSI
ITC47,Total wheat,Yield,5.734705882352941,2006,2022,17,t/ha,NSI
ITC48,Total wheat,Area,13253.235294117647,2006,2022,17,ha,NSI
ITC48,Total wheat,Production,70275.1294117647,2006,2022,17,t,NSI
ITC48,Total wheat,Yield,5.327058823529412,2006,2022,17,t/ha,NSI
ITC49,Total wheat,Area,3378.8125,2007,2022,16,ha,NSI
ITC49,Total wheat,Production,20381.08125,2007,2022,16,t,NSI
ITC49,Total wheat,Yield,5.970625,2007,2022,16,t/ha,NSI
ITC4A,Total wheat,Area,11000.882352941177,2006,2022,17,ha,NSI
ITC4A,Total wheat,Production,64762.947058823534,2006,2022,17,t,NSI
ITC4A,Total wheat,Yield,5.876470588235295,2006,2022,17,t/ha,NSI
ITC4B,Total wheat,Area,26861.235294117647,2006,2022,17,ha,NSI
ITC4B,Total wheat,Production,157077.2588235294,2006,2022,17,t,NSI
ITC4B,Total wheat,Yield,5.833529411764706,2006,2022,17,t/ha,NSI
ITC4C,Total wheat,Area,5487.334117647059,2006,2022,17,ha,NSI
ITC4C,Total wheat,Production,30693.190588235295,2006,2022,17,t,NSI
ITC4C,Total wheat,Yield,5.628235294117647,2006,2022,17,t/ha,NSI
ITC4D,Total wheat,Area,1272.432,2006,2020,10,ha,NSI
ITC4D,Total wheat,Production,6596.23,2006,2020,9,t,NSI
ITC4D,Total wheat,Yield,5.203333333333333,2006,2020,9,t/ha,NSI
ITF11,Total wheat,Area,3888.235294117647,2006,2022,17,ha,NSI
ITF11,Total wheat,Production,14043.664705882353,2006,2022,17,t,NSI
ITF11,Total wheat,Yield,3.6870588235294117,2006,2022,17,t/ha,NSI
ITF12,Total wheat,Area,26636.352941176472,2006,2022,17,ha,NSI
ITF12,Total wheat,Production,111919.85294117648,2006,2022,17,t,NSI
ITF12,Total wheat,Yield,4.2047058823529415,2006,2022,17,t/ha,NSI
ITF13,Total wheat,Area,7819.529411764706,2006,2022,17,ha,NSI
ITF13,Total wheat,Production,33792.3294117647,2006,2022,17,t,NSI
ITF13,Total wheat,Yield,4.31764705882353,2006,2022,17,t/ha,NSI
ITF14,Total wheat,Area,16964.764705882353,2006,2022,17,ha,NSI
ITF14,Total wheat,Production,54901.15294117647,2006,2022,17,t,NSI
ITF14,Total wheat,Yield,3.216470588235294,2006,2022,17,t/ha,NSI
ITF21,Total wheat,Area,2635.294117647059,2006,2022,17,ha,NSI
ITF21,Total wheat,Production,8065.564705882353,2006,2022,17,t,NSI
ITF21,Total wheat,Yield,3.0376470588235294,2006,2022,17,t/ha,NSI
ITF22,Total wheat,Area,57048.470588235294,2006,2022,17,ha,NSI
ITF22,Total wheat,Production,175813.26470588235,2006,2022,17,t,NSI
ITF22,Total wheat,Yield,3.0876470588235296,2006,2022,17,t/ha,NSI
ITF31,Total wheat,Area,4763.882352941177,2006,2022,17,ha,NSI
ITF31,Total wheat,Production,16393.99411764706,2006,2022,17,t,NSI
ITF31,Total wheat,Yield,3.441764705882353,2006,2022,17,t/ha,NSI
ITF32,Total wheat,Area,24014.29411764706,2006,2022,17,ha,NSI
ITF32,Total wheat,Production,76167.42941176471,2006,2022,17,t,NSI
ITF32,Total wheat,Yield,3.167058823529412,2006,2022,17,t/ha,NSI
ITF34,Total wheat,Area,35225.294117647056,2006,2022,17,ha,NSI
ITF34,Total wheat,Production,102577.35294117648,2006,2022,17,t,NSI
ITF34,Total wheat,Yield,2.892352941176471,2006,2022,17,t/ha,NSI
ITF35,Total wheat,Area,7749.529411764706,2006,2022,17,ha,NSI
ITF35,Total wheat,Production,24769.129411764705,2006,2022,17,t,NSI
ITF35,Total wheat,Yield,3.199411764705882,2006,2022,17,t/ha,NSI
ITF43,Total wheat,Area,18835.941176470587,2006,2022,17,ha,NSI
ITF43,Total wheat,Production,43963.970588235294,2006,2022,17,t,NSI
ITF43,Total wheat,Yield,2.4941176470588236,2006,2022,17,t/ha,NSI
ITF44,Total wheat,Area,19299.764705882353,2006,2022,17,ha,NSI
ITF44,Total wheat,Production,50565.394117647054,2006,2022,17,t,NSI
ITF44,Total wheat,Yield,2.6305882352941174,2006,2022,17,t/ha,NSI
ITF46,Total wheat,Area,226557.1276470588,2006,2022,17,ha,NSI
ITF46,Total wheat,Production,669456.5982352941,2006,2022,17,t,NSI
ITF46,Total wheat,Yield,2.9476470588235295,2006,2022,17,t/ha,NSI
ITF47,Total wheat,Area,41696.40266666667,2006,2020,15,ha,NSI
ITF47,Total wheat,Production,95379.156,2006,2020,15,t,NSI
ITF47,Total wheat,Yield,2.2819999999999996,2006,2020,15,t/ha,NSI
ITF48,Total wheat,Area,18365.052000000003,2006,2020,15,ha,NSI
ITF48,Total wheat,Production,40554.07466666667,2006,2020,15,t,NSI
ITF48,Total wheat,Yield,2.220666666666667,2006,2020,15,t/ha,NSI
ITF51,Total wheat,Area,69748.41176470589,2006,2022,17,ha,NSI
ITF51,Total wheat,Production,188501.37058823532,2006,2022,17,t,NSI
ITF51,Total wheat,Yield,2.7058823529411766,2006,2022,17,t/ha,NSI
ITF52,Total wheat,Area,56816.882352941175,2006,2022,17,ha,NSI
ITF52,Total wheat,Production,173694.2705882353,2006,2022,17,t,NSI
ITF52,Total wheat,Yield,3.2317647058823527,2006,2022,17,t/ha,NSI
ITF61,Total wheat,Area,18331.647058823528,2006,2022,17,ha,NSI
ITF61,Total wheat,Production,48257.81764705882,2006,2022,17,t,NSI
ITF61,Total wheat,Yield,2.6470588235294117,2006,2022,17,t/ha,NSI
ITF62,Total wheat,Area,9365.666666666666,2006,2020,15,ha,NSI
ITF62,Total wheat,Production,24730.646666666667,2006,2020,15,t,NSI
ITF62,Total wheat,Yield,2.5780000000000003,2006,2020,15,t/ha,NSI
ITF63,Total wheat,Area,5450.235294117647,2006,2022,17,ha,NSI
ITF63,Total wheat,Production,17675.652941176468,2006,2022,17,t,NSI
ITF63,Total wheat,Yield,3.2335294117647058,2006,2022,17,t/ha,NSI
ITF64,Total wheat,Area,2248.6470588235293,2006,2022,17,ha,NSI
ITF64,Total wheat,Production,5684.041176470588,2006,2022,17,t,NSI
ITF64,Total wheat,Yield,2.485294117647059,2006,2022,17,t/ha,NSI
ITF65,Total wheat,Area,2678.3333333333335,2006,2020,15,ha,NSI
ITF65,Total wheat,Production,5673.073333333334,2006,2020,15,t,NSI
ITF65,Total wheat,Yield,2.3473333333333333,2006,2020,15,t/ha,NSI
ITG13,Total wheat,Area,1514.2941176470588,2006,2022,17,ha,NSI
ITG13,Total wheat,Production,2909.176470588235,2006,2022,17,t,NSI
ITG13,Total wheat,Yield,1.9264705882352942,2006,2022,17,t/ha,NSI
ITG17,Total wheat,Area,33483.8,2006,2020,15,ha,NSI
ITG17,Total wheat,Production,98299.78,2006,2020,15,t,NSI
ITG17,Total wheat,Yield,2.9466666666666663,2006,2020,15,t/ha,NSI
ITG25,Total wheat,Area,3668.8112499999997,2008,2022,8,ha,NSI
ITG25,Total wheat,Production,7877.9262499999995,2008,2022,8,t,NSI
ITG25,Total wheat,Yield,1.97875,2008,2022,8,t/ha,NSI
ITG26,Total wheat,Area,387.98125,2008,2022,8,ha,NSI
ITG26,Total wheat,Production,860.11,2008,2022,8,t,NSI
ITG26,Total wheat,Yield,2.17125,2008,2022,8,t/ha,NSI
ITG27,Total wheat,Area,9727.5,2008,2021,8,ha,NSI
ITG27,Total wheat,Production,23079.225,2008,2021,8,t,NSI
ITG27,Total wheat,Yield,2.59125,2008,2021,8,t/ha,NSI
ITG28,Total wheat,Area,5161.4125,2008,2022,8,ha,NSI
ITG28,Total wheat,Production,13649.00125,2008,2022,8,t,NSI
ITG28,Total wheat,Yield,2.9075,2008,2022,8,t/ha,NSI
ITG29,Total wheat,Area,148.66666666666666,2008,2017,3,ha,NSI
ITG29,Total wheat,Production,304.9,2008,2017,3,t,NSI
ITG29,Total wheat,Yield,1.9266666666666665,2008,2017,3,t/ha,NSI
ITG2A,Total wheat,Area,909.0,2008,2008,1,ha,NSI
ITG2A,Total wheat,Production,1901.2,2008,2008,1,t,NSI
ITG2A,Total wheat,Yield,2.09,2008,2008,1,t/ha,NSI
ITG2B,Total wheat,Area,9893.5,2008,2017,4,ha,NSI
ITG2B,Total wheat,Production,26667.075,2008,2017,4,t,NSI
ITG2B,Total wheat,Yield,2.725,2008,2017,4,t/ha,NSI
ITG2C,Total wheat,Area,4859.0,2008,2008,1,ha,NSI
ITG2C,Total wheat,Production,10416.1,2008,2008,1,t,NSI
ITG2C,Total wheat,Yield,2.14,2008,2008,1,t/ha,NSI
ITH20,Total wheat,Area,61.75,2019,2022,4,ha,NSI
ITH20,Total wheat,Production,245.5,2019,2022,4,t,NSI
ITH20,Total wheat,Yield,3.9675000000000002,2019,2022,4,t/ha,NSI
ITH31,Total wheat,Area,16723.941176470587,2006,2022,17,ha,NSI
ITH31,Total wheat,Production,102199.50588235294,2006,2022,17,t,NSI
ITH31,Total wheat,Yield,6.108823529411764,2006,2022,17,t/ha,NSI
ITH32,Total wheat,Area,7446.5,2007,2022,16,ha,NSI
ITH32,Total wheat,Production,46561.46,2008,2022,15,t,NSI
ITH32,Total wheat,Yield,6.116,2008,2022,15,t/ha,NSI
ITH33,Total wheat,Area,66.2,2013,2022,5,ha,NSI
ITH33,Total wheat,Production,295.9,2013,2022,5,t,NSI
ITH33,Total wheat,Yield,4.7299999999999995,2013,2022,5,t/ha,NSI
ITH34,Total wheat,Area,8135.411764705882,2006,2022,17,ha,NSI
ITH34,Total wheat,Production,49016.1,2006,2022,17,t,NSI
ITH34,Total wheat,Yield,6.065882352941177,2006,2022,17,t/ha,NSI
ITH35,Total wheat,Area,16507.529411764706,2006,2022,17,ha,NSI
ITH35,Total wheat,Production,109206.08823529411,2006,2022,17,t,NSI
ITH35,Total wheat,Yield,6.647058823529412,2006,2022,17,t/ha,NSI
ITH36,Total wheat,Area,19853.352941176472,2006,2022,17,ha,NSI
ITH36,Total wheat,Production,125969.72352941176,2006,2022,17,t,NSI
ITH36,Total wheat,Yield,6.369411764705882,2006,2022,17,t/ha,NSI
ITH37,Total wheat,Area,30828.823529411766,2006,2022,17,ha,NSI
ITH37,Total wheat,Production,195664.51764705882,2006,2022,17,t,NSI
ITH37,Total wheat,Yield,6.374117647058823,2006,2022,17,t/ha,NSI
ITH41,Total wheat,Area,3029.0714285714284,2007,2022,14,ha,NSI
ITH41,Total wheat,Production,14934.878571428571,2007,2022,14,t,NSI
ITH41,Total wheat,Yield,4.827857142857143,2007,2022,14,t/ha,NSI
ITH42,Total wheat,Area,6707.133333333333,2006,2022,15,ha,NSI
ITH42,Total wheat,Production,34148.26666666667,2006,2022,15,t,NSI
ITH42,Total wheat,Yield,4.854,2006,2022,15,t/ha,NSI
ITH43,Total wheat,Area,1456.9285714285713,2006,2022,14,ha,NSI
ITH43,Total wheat,Production,6736.7642857142855,2006,2022,14,t,NSI
ITH43,Total wheat,Yield,4.547857142857143,2006,2022,14,t/ha,NSI
ITH44,Total wheat,Area,3435.0,2016,2016,1,ha,NSI
ITH44,Total wheat,Production,17223.7,2016,2016,1,t,NSI
ITH44,Total wheat,Yield,5.01,2016,2016,1,t/ha,NSI
ITH51,Total wheat,Area,23999.29411764706,2006,2022,17,ha,NSI
ITH51,Total wheat,Production,136575.55294117646,2006,2022,17,t,NSI
ITH51,Total wheat,Yield,5.7182352941176475,2006,2022,17,t/ha,NSI
ITH52,Total wheat,Area,18680.41176470588,2006,2022,17,ha,NSI
ITH52,Total wheat,Production,104625.26470588235,2006,2022,17,t,NSI
ITH52,Total wheat,Yield,5.662352941176471,2006,2022,17,t/ha,NSI
ITH53,Total wheat,Area,10904.35294117647,2006,2022,17,ha,NSI
ITH53,Total wheat,Production,65991.3,2006,2022,17,t,NSI
ITH53,Total wheat,Yield,6.065882352941177,2006,2022,17,t/ha,NSI
ITH54,Total wheat,Area,21853.058823529413,2006,2022,17,ha,NSI
ITH54,Total wheat,Production,144544.2882352941,2006,2022,17,t,NSI
ITH54,Total wheat,Yield,6.638235294117647,2006,2022,17,t/ha,NSI
ITH55,Total wheat,Area,42857.0,2006,2022,17,ha,NSI
ITH55,Total wheat,Production,273007.8882352941,2006,2022,17,t,NSI
ITH55,Total wheat,Yield,6.397058823529412,2006,2022,17,t/ha,NSI
ITH56,Total wheat,Area,50030.05882352941,2006,2022,17,ha,NSI
ITH56,Total wheat,Production,305893.0176470588,2006,2022,17,t,NSI
ITH56,Total wheat,Yield,6.138823529411765,2006,2022,17,t/ha,NSI
ITH57,Total wheat,Area,24633.529411764706,2006,2022,17,ha,NSI
ITH57,Total wheat,Production,155408.69999999998,2006,2022,17,t,NSI
ITH57,Total wheat,Yield,6.32764705882353,2006,2022,17,t/ha,NSI
ITH58,Total wheat,Area,12613.764705882353,2006,2022,17,ha,NSI
ITH58,Total wheat,Production,63388.82352941176,2006,2022,17,t,NSI
ITH58,Total wheat,Yield,5.009411764705882,2006,2022,17,t/ha,NSI
ITH59,Total wheat,Area,6870.666470588236,2006,2022,17,ha,NSI
ITH59,Total wheat,Production,32756.605882352946,2006,2022,17,t,NSI
ITH59,Total wheat,Yield,4.78764705882353,2006,2022,17,t/ha,NSI
ITI12,Total wheat,Area,340.7647058823529,2006,2022,17,ha,NSI
ITI12,Total wheat,Production,1382.1117647058825,2006,2022,17,t,NSI
ITI12,Total wheat,Yield,4.062941176470588,2006,2022,17,t/ha,NSI
ITI13,Total wheat,Area,202.66666666666666,2006,2020,15,ha,NSI
ITI13,Total wheat,Production,616.52,2006,2020,15,t,NSI
ITI13,Total wheat,Yield,3.0446666666666666,2006,2020,15,t/ha,NSI
ITI14,Total wheat,Area,6376.0,2006,2022,17,ha,NSI
ITI14,Total wheat,Production,18426.370588235295,2006,2022,17,t,NSI
ITI14,Total wheat,Yield,2.908235294117647,2006,2022,17,t/ha,NSI
ITI15,Total wheat,Area,435.29411764705884,2006,2022,17,ha,NSI
ITI15,Total wheat,Production,1955.835294117647,2006,2022,17,t,NSI
ITI15,Total wheat,Yield,4.500588235294118,2006,2022,17,t/ha,NSI
ITI16,Total wheat,Area,10180.64705882353,2006,2022,17,ha,NSI
ITI16,Total wheat,Production,35169.700000000004,2006,2022,17,t,NSI
ITI16,Total wheat,Yield,3.4041176470588232,2006,2022,17,t/ha,NSI
ITI17,Total wheat,Area,19001.941176470587,2006,2022,17,ha,NSI
ITI17,Total wheat,Production,59806.08823529412,2006,2022,17,t,NSI
ITI17,Total wheat,Yield,3.144117647058824,2006,2022,17,t/ha,NSI
ITI18,Total wheat,Area,11473.058823529413,2006,2022,17,ha,NSI
ITI18,Total wheat,Production,34927.14117647059,2006,2022,17,t,NSI
ITI18,Total wheat,Yield,3.0494117647058827,2006,2022,17,t/ha,NSI
ITI19,Total wheat,Area,31283.58823529412,2006,2022,17,ha,NSI
ITI19,Total wheat,Production,102933.65294117648,2006,2022,17,t,NSI
ITI19,Total wheat,Yield,3.304705882352941,2006,2022,17,t/ha,NSI
ITI1A,Total wheat,Area,25405.529411764706,2006,2022,17,ha,NSI
ITI1A,Total wheat,Production,83912.94117647059,2006,2022,17,t,NSI
ITI1A,Total wheat,Yield,3.300588235294118,2006,2022,17,t/ha,NSI
ITI21,Total wheat,Area,56186.3125,2006,2022,16,ha,NSI
ITI21,Total wheat,Production,341537.41875,2006,2022,16,t,NSI
ITI21,Total wheat,Yield,5.89125,2006,2022,16,t/ha,NSI
ITI22,Total wheat,Area,11190.176470588236,2006,2022,17,ha,NSI
ITI22,Total wheat,Production,43650.394117647054,2006,2022,17,t,NSI
ITI22,Total wheat,Yield,3.893529411764706,2006,2022,17,t/ha,NSI
ITI31,Total wheat,Area,22501.863529411763,2006,2022,17,ha,NSI
ITI31,Total wheat,Production,87638.61176470587,2006,2022,17,t,NSI
ITI31,Total wheat,Yield,3.892352941176471,2006,2022,17,t/ha,NSI
ITI32,Total wheat,Area,47391.882352941175,2006,2022,17,ha,NSI
ITI32,Total wheat,Production,200470.91176470587,2006,2022,17,t,NSI
